34	0.000143723334334
35	0.000043723234334
36	0.000033723224334
37	0.000032723223334
38	0.000032623223234
39	0.000032613223224
40	0.000032612223223
41	0.000032603234334
42	0.000032602224334
43	0.000032602123334
44	0.000023713224345
45	0.000022713223335
46	0.000022613223234
47	0.000022603223224
48	0.000022602223223
49	0.000022602123223
50	0.000022602113223
51	0.000022602023334
52	0.000022602013234
53	0.000022602012224
54	0.000022513123234
55	0.000022503123224
56	0.000022502123223
57	0.000022502023223
58	0.000022502013223
59	0.000022502012223
60	0.000022502012123
61	0.000022502011224
62	0.000022502011123
63	0.000022502011113
64	0.000022501122223
65	0.000022501022223
66	0.000022501012223
67	0.000021622223344
68	0.000021522223244
69	0.000021512223234
70	0.000021511223233
71	0.000021511123224
72	0.000021511113223
73	0.000021511112223
74	0.000021511103234
75	0.000021511102224
76	0.000021511102123
77	0.000021502213224
78	0.000021501213223
79	0.000021501113223
80	0.000021501103223
81	0.000021501102223
82	0.000021501102123
83	0.000021501102113
84	0.000021501102023
85	0.000021501102013
86	0.000021501102012
87	0.000021501013123
88	0.000021501003123
89	0.000021501002123
90	0.000021501002023
91	0.000021501002013
92	0.000021501002012
93	0.000021501002012
94	0.000021501002011
95	0.000021501002011
96	0.000021501002011
97	0.000021501001122
98	0.000021501001022
99	0.000021501001012
100	0.000021501001011
101	0.000021500122223
102	0.000021500022223
103	0.000021500012223
104	0.000021500011223
105	0.000021500011123
106	0.000021500011113
107	0.000021500011103
108	0.000021500011102
109	0.000021500011102
110	0.000021500011102
111	0.000021500002213
112	0.000021500001213
113	0.000021500001113
114	0.000021500001103
115	0.000021500001102
116	0.000021500001102
117	0.000021500001102
118	0.000021500001102
119	0.000021500001102
120	0.000021500001102
121	0.000021500001013
122	0.000021500001003
123	0.000021500001002
124	0.000021500001002
125	0.000021500001002
126	0.000021500001002
127	0.000021500001002
128	0.000021500001002
129	0.000021500001002
130	0.000021500001002
131	0.000021500001001
132	0.000021500001001
133	0.000021500001001
134	0.000021500000122
135	0.000021500000022
136	0.000021500000012
137	0.000021500000011
138	0.000021500000011
139	0.000021500000011
140	0.000021500000011
141	0.000021500000011
142	0.000021500000011
143	0.000021500000011
144	0.000021500000002
145	0.000021500000001
146	0.000021500000001
147	0.000021500000001
148	0.000021500000001
149	0.000021500000001
150	0.000021500000001
151	0.000021500000001
152	0.000021500000001
153	0.000021500000001
154	0.000021500000001
155	0.000021500000001
156	0.000021500000001
157	0.000021500000001
158	0.000021500000001
159	0.000021500000001
160	0.000021500000001
161	0.000021500000001
162	0.000021500000001
163	0.000021500000001
164	0.000021500000001
165	0.000021500000001
166	0.000021500000001
167	0.000021500000000
168	0.000021500000000
169	0.000021500000000
170	0.000021500000000
171	0.000021500000000
172	0.000021500000000
173	0.000021500000000
174	0.000021500000000
175	0.000021500000000
176	0.000021500000000
177	0.000021500000000
178	0.000021500000000
179	0.000021500000000
180	0.000021500000000
181	0.000021500000000
182	0.000021500000000
183	0.000021500000000
184	0.000021500000000
185	0.000021500000000
186	0.000021500000000
187	0.000021500000000
188	0.000021500000000
189	0.000021500000000
190	0.000021500000000
191	0.000021500000000
192	0.000021500000000
193	0.000021500000000
194	0.000021500000000
195	0.000021500000000
196	0.000021500000000
197	0.000021500000000
198	0.000021500000000
199	0.000021500000000
200	0.000021500000000
201	0.000021500000000
202	0.000021500000000
203	0.000021500000000
204	0.000021500000000
205	0.000021500000000
206	0.000021500000000
207	0.000021500000000
208	0.000021500000000
209	0.000021500000000
210	0.000021500000000
211	0.000021500000000
212	0.000021500000000
213	0.000021500000000
214	0.000021500000000
215	0.000021500000000
216	0.000021500000000
217	0.000021500000000
218	0.000021500000000
219	0.000021500000000
220	0.000021500000000
221	0.000021500000000
222	0.000021500000000
223	0.000021500000000
224	0.000021500000000
225	0.000021500000000
226	0.000021500000000
227	0.000021500000000
